# CU-Multi Reference Solution: LIO-SAM2 + RTK GPS
#
# timestamp, x, y, z, qx, qy, qz, qw
1722549862.078265600,477459.0512201888,4428048.157706318,1626.686979207036,0.0011416954951596536,1.5846346169548298e-05,0.9793719035157022,-0.20206278945990935
1722549862.128268544,477459.05121790903,4428048.157704821,1626.6869750753137,0.001141482933645978,1.5716809158400284e-05,0.9793718146193794,-0.20206322153929496
1722549862.178270208,477459.05121562904,4428048.157703322,1626.6869723838565,0.001141357300579618,1.5588469401010405e-05,0.9793717256256212,-0.20206365359857503
1722549862.228278016,477459.04843270587,4428048.16008418,1626.6868323804777,0.0011616362129341462,4.371744991347222e-05,0.9793637615350984,-0.20210213081983142
1722549862.278291712,477459.0484304258,4428048.160082682,1626.6868296890195,0.0011615111262641338,4.3588367309793966e-05,0.9793636754840574,-0.20210254855967502
1722549862.328314368,477459.0484281457,4428048.1600811845,1626.6868269975616,0.0011613860394910963,4.345928480617583e-05,0.9793635894328067,-0.2021029662994751
1722549862.378361600,477459.0493246346,4428048.1585513055,1626.6870290173688,0.0011436204793750487,4.030206586589795e-05,0.9793729328766644,-0.20205778593388368
1722549862.428392704,477459.04932172876,4428048.158549448,1626.6870262242164,0.001143500905910085,4.013365599500364e-05,0.9793728679954221,-0.20205810112289302
1722549862.478420480,477459.0493184418,4428048.158547115,1626.6870213092568,0.0011432458563852747,3.997619924943632e-05,0.9793727151332399,-0.20205884351683595
1722549862.528443392,477459.04792143335,4428048.160583162,1626.686754543536,0.0011602572840818755,2.646535514326759e-05,0.9793701145123537,-0.20207135349345998
1722549862.578460416,477459.0479181461,4428048.160580828,1626.686749628577,0.0011600025769419103,2.63067996707368e-05,0.9793699646584735,-0.20207208126516227
1722549862.628491776,477459.0479148585,4428048.160578495,1626.6867447136192,0.0011597478695813581,2.6148244553180652e-05,0.9793698148039641,-0.20207280903673658
1722549862.678504960,477459.0487745826,4428048.157311534,1626.6866887733536,0.0011379185324109809,4.0031353212370177e-05,0.979371647054449,-0.202064050451237
1722549862.728516608,477459.0487712954,4428048.157309201,1626.6866852756236,0.0011377520752098237,3.987589806312372e-05,0.9793714932254813,-0.2020647970018998
1722549862.778537216,477459.048768008,4428048.157306868,1626.6866817778941,0.001137585617787013,3.97204431519533e-05,0.9793713393958938,-0.20206554355243697
1722549862.828547840,477459.0495585357,4428048.158825275,1626.6870296908855,0.001133641944381556,7.221647078088415e-05,0.979369846896192,-0.2020727904277384
1722549862.878560512,477459.0495546631,4428048.1588225365,1626.6870248452408,0.0011334055331757415,7.202469201307968e-05,0.979369704029942,-0.20207348423938512
1722549862.928564992,477459.0495504191,4428048.158819729,1626.6870194056567,0.0011331237301854256,7.184160924441186e-05,0.9793695607351082,-0.20207418037670366
1722549862.978567680,477459.05005269876,4428048.159174842,1626.686410445212,0.0011686315272278242,2.326851332639794e-05,0.9793722080417255,-0.2020611587475554
1722549863.028574720,477459.0500484546,4428048.159172034,1626.6864050056283,0.0011683491304981274,2.3085167304994962e-05,0.9793720646591455,-0.20206185536282378
1722549863.078549248,477459.05004421045,4428048.159169226,1626.6863995660453,0.0011680667335242573,2.290182166015332e-05,0.9793719212759594,-0.20206255197796624
1722549863.128530432,477459.0500399666,4428048.159166418,1626.686394126461,0.0011677843363062357,2.271847639175884e-05,0.9793717778921679,-0.2020632485929811
1722549863.178517504,477459.04866032646,4428048.159877952,1626.686716284853,0.0011601362794552699,2.6488936416017533e-05,0.9793678433466902,-0.20208236142870592
1722549863.228508928,477459.04865608265,4428048.159875145,1626.6867122274389,0.0011599434232670023,2.6307022235371473e-05,0.9793677019780478,-0.20208304768444413
1722549863.278502400,477459.04865183844,4428048.159872337,1626.686708170026,0.0011597505668400768,2.612510830821404e-05,0.9793675606088554,-0.2020837339400708
1722549863.328497408,477459.0486475943,4428048.159869529,1626.6867041126131,0.0011595577101744217,2.5943194634440437e-05,0.9793674192391137,-0.20208442019558442
1722549863.378491392,477459.0470164371,4428048.158323646,1626.6868890263743,0.0011418864164579412,5.2931807848601394e-05,0.979372667892129,-0.20205907720142025
1722549863.428486400,477459.04701157426,4428048.158320471,1626.686885001861,0.0011417092531078802,5.2716237516932874e-05,0.9793725467793137,-0.20205966528721298
1722549863.478481664,477459.04700624995,4428048.158317209,1626.686879099527,0.001141413301857705,5.2503579091537535e-05,0.9793724252034481,-0.20206025628550717
1722549863.528476672,477459.04700092546,4428048.158313947,1626.6868731971945,0.0011411173503674665,5.22909210010268e-05,0.9793723036270966,-0.20206084728369886
1722549863.578474240,477459.0486000847,4428048.160215733,1626.6861834906604,0.0011619690879207277,-1.951485195999823e-06,0.9793745442023818,-0.20204987501210592
1722549863.628480768,477459.0485947602,4428048.160212472,1626.6861775883272,0.0011616716283846301,-2.165154489910581e-06,0.9793744240041802,-0.20205045934325466
1722549863.678487552,477459.04858943546,4428048.16020921,1626.6861730465112,0.0011614626346056704,-2.378988166162473e-06,0.9793743037048713,-0.2020510436535466
1722549863.728491008,477459.0527220253,4428048.157938471,1626.6867642704894,0.001134830397250371,4.522353021549545e-05,0.9793657156265485,-0.20209281325692957
1722549863.778496256,477459.05271670007,4428048.15793521,1626.686759728674,0.0011346201996725433,4.501112332404577e-05,0.9793655875454614,-0.20209343517970665
1722549863.828501248,477459.0527113749,4428048.157931948,1626.6867551868588,0.0011344100018418533,4.479871668296932e-05,0.9793654594638919,-0.2020940571023869
1722549863.878503168,477459.04988391045,4428048.160511082,1626.6864766940987,0.0011185117794506479,4.943223290888589e-05,0.9793665018032963,-0.20208909330646121
1722549863.928500736,477459.0498777539,4428048.1605073735,1626.6864704860955,0.0011182056745259212,4.9191903730354905e-05,0.9793663823102826,-0.20208967414664092
1722549863.978499072,477459.04987159796,4428048.160503664,1626.6864642780909,0.0011178995693340494,4.895157489244286e-05,0.9793662628167756,-0.20209025498672228
1722549864.028500224,477459.0498654421,4428048.1604999555,1626.686458070087,0.0011175934638752453,4.871124639478283e-05,0.9793661433227773,-0.20209083582669762
1722549864.078503424,477459.04873932427,4428048.1599163115,1626.6865642890564,0.001176074785848659,1.9421784663023978e-05,0.9793650814904885,-0.20209565464903248
1722549864.128508928,477459.04873316776,4428048.159912602,1626.6865580810534,0.0011757694537442367,1.9181655202848406e-05,0.9793649620400566,-0.20209623531014675
1722549864.178514432,477459.04872701195,4428048.1599088935,1626.686553271615,0.0011755536609632587,1.8942987015306003e-05,0.9793648424860227,-0.20209681594988405
1722549864.228520704,477459.0498703823,4428048.1604495,1626.6866261587722,0.0011414711096459616,3.8729395158910356e-05,0.9793626434780482,-0.20210766463305924
1722549864.278532352,477459.0498642257,4428048.160445793,1626.6866213493347,0.0011412548086208564,3.8490626299175206e-05,0.9793625237111511,-0.20210824625942034
1722549864.328541184,477459.0498580694,4428048.160442083,1626.6866165398962,0.001141038507330009,3.825185768033575e-05,0.9793624039438072,-0.20210882788568924
1722549864.378544128,477459.0476648365,4428048.158098267,1626.686840276237,0.0011447220197660468,2.126305957984456e-05,0.9793682349055718,-0.2020805522986423
1722549864.428544768,477459.0476579709,4428048.158093719,1626.686833653049,0.0011444001183690848,2.099999696514138e-05,0.979367999730154,-0.2020816939060199
1722549864.478541312,477459.04765110504,4428048.158089169,1626.686827029863,0.0011440782163982864,2.073693505432546e-05,0.9793677645532359,-0.20208283551309322
1722549864.528533248,477459.0476442387,4428048.15808462,1626.6868204066777,0.0011437563138535613,2.0473873847094747e-05,0.9793675293748185,-0.20208397711985746
1722549864.578522880,477459.0477409691,4428048.16110517,1626.6868924706196,0.0011464520827095535,3.144522172963441e-05,0.9793657974347624,-0.20209235382317683
1722549864.628512768,477459.0477341035,4428048.161100621,1626.6868858474309,0.0011461297955463639,3.118036052788077e-05,0.9793655685018182,-0.2020934651278643
1722549864.678500352,477459.047727238,4428048.161096072,1626.6868806555865,0.0011458947902484935,3.0917874646611636e-05,0.9793653394694227,-0.20209457641202813
1722549864.728488192,477459.04772037215,4428048.161091523,1626.686875463741,0.0011456597843934027,3.065538926563589e-05,0.9793651104356446,-0.202095687695911
1722549864.778476288,477459.047997085,4428048.157869087,1626.686547701535,0.0011216034551049749,2.138038876658915e-05,0.9793637961568523,-0.20210219277832667
1722549864.828462592,477459.0479902196,4428048.157864537,1626.6865425096892,0.0011213683878421262,2.1119386259620574e-05,0.9793635599447619,-0.2021033387632003
1722549864.878451456,477459.0479830183,4428048.157859547,1626.6865357185352,0.00112104325754368,2.0816214427391843e-05,0.9793632928968683,-0.20210463466952672
1722549864.928445184,477459.04797538836,4428048.157854057,1626.6865285551505,0.0011206932157902963,2.0525325530185376e-05,0.9793629337634567,-0.20210637692973
1722549864.978442496,477459.0478034365,4428048.159998731,1626.6878441625508,0.001127725185103959,8.603964281711663e-05,0.9793657674407411,-0.20209258867730648
1722549865.028440832,477459.04779580655,4428048.159993241,1626.6878369991643,0.0011273761405374157,8.574779030016639e-05,0.9793654137995776,-0.2020943045301779
1722549865.078438144,477459.0477881762,4428048.1599877495,1626.6878298357801,0.0011270270950145874,8.54559389303902e-05,0.9793650601552046,-0.2020960203823963
1722549865.128433408,477459.04778054653,4428048.1599822575,1626.687822672395,0.001126678048535716,8.516408870738158e-05,0.9793647065076242,-0.20209773623395177
1722549865.178425856,477459.0489925389,4428048.160794218,1626.6869786485377,0.001139552539215163,4.189658598768178e-07,0.9793668789318462,-0.2020871541467429
1722549865.228419072,477459.0489849089,4428048.160788728,1626.6869730101764,0.0011392877512794845,1.3297469536918584e-07,0.9793665248771092,-0.20208887147375726
1722549865.278416384,477459.04897727864,4428048.160783237,1626.686967371817,0.0011390229624062725,-1.530155983195936e-07,0.9793661708192124,-0.20209058880012518
1722549865.328418304,477459.04896964895,4428048.160777746,1626.686961733456,0.0011387581725956172,-4.390050210281523e-07,0.9793658167581548,-0.20209230612584947
1722549865.378423808,477459.0497153655,4428048.160189119,1626.6869259073578,0.0011438799682752174,2.5603952015681788e-05,0.9793574362872477,-0.20213288419236883
1722549865.428432384,477459.049707434,4428048.160183293,1626.6869203137974,0.0011436235631377151,2.528277680689527e-05,0.9793570621005605,-0.2021346986533634
1722549865.478444032,477459.04969913565,4428048.1601770455,1626.686912760712,0.0011432422548550895,2.497130482944029e-05,0.9793566111912264,-0.20213688552467998
1722549865.528451584,477459.04845417273,4428048.159411904,1626.6869780416905,0.0011412420486518172,4.369950058732417e-05,0.9793579407499251,-0.20213045180527894
1722549865.578452992,477459.0484458751,4428048.159405657,1626.6869704886035,0.0011408618238167815,4.3388419502190376e-05,0.9793574903442839,-0.20213263630173628
1722549865.628446976,477459.0484375769,4428048.159399411,1626.686962935517,0.0011404815976852483,4.307734000759618e-05,0.9793570399335345,-0.20213482079714343
1722549865.678435840,477459.0484292788,4428048.159393163,1626.6869568214836,0.001140188222556863,4.2769542652069e-05,0.9793565894205599,-0.2021370052714544
1722549865.728425472,477459.04852671677,4428048.160634198,1626.6866547287877,0.0011247278520195765,3.538563775426029e-05,0.9793605729685145,-0.2021177920171755
1722549865.778414848,477459.0485184187,4428048.160627951,1626.6866486147528,0.0011244339951853289,3.507705699345851e-05,0.9793601254803446,-0.20211996199513368
1722549865.828404736,477459.04851012124,4428048.1606217045,1626.6866425007172,0.0011241401370737669,3.476847745379535e-05,0.9793596779871898,-0.20212213197206533
1722549865.878396672,477459.0485015062,4428048.160615115,1626.6866350609291,0.0011237722932061246,3.442438373634198e-05,0.9793592141005386,-0.20212438177313027
1722549865.928387840,477459.0486453959,4428048.1603397615,1626.687087291302,0.0011232487418389664,3.509096306915318e-05,0.9793551896841148,-0.20214388321114177
1722549865.978376192,477459.0486363723,4428048.160332767,1626.687079368498,0.0011228475426894246,3.4759065684641866e-05,0.9793546529990687,-0.2021464856342477
1722549866.028368640,477459.0486273484,4428048.160325772,1626.687071445695,0.0011224463418932139,3.442717029912269e-05,0.9793541163068453,-0.20214908805586454
1722549866.078364672,477459.0486183246,4428048.160318778,1626.68706352289,0.001122045139450108,3.409527691276987e-05,0.9793535796074436,-0.20215169047599796
1722549866.128364544,477459.04851471155,4428048.159801912,1626.6864983515418,0.001129099255017761,1.9530634007256232e-05,0.9793512900794236,-0.20216274477063134
1722549866.178366976,477459.0485056878,4428048.159794917,1626.6864918213298,0.001128783602725503,1.920030749400438e-05,0.9793507519834201,-0.20216535328397878
1722549866.228369152,477459.0484966634,4428048.159787924,1626.686485291119,0.00112846794879035,1.886998255728172e-05,0.979350213880267,-0.20216796179584845
1722549866.278370048,477459.0483390936,4428048.160765784,1626.6865217665816,0.0011457544429468952,2.713323356788225e-06,0.9793557759701652,-0.20214091944302115
1722549866.328372224,477459.04833006905,4428048.160758791,1626.686515236371,0.0011454387673688182,2.38236807347973e-06,0.9793552409164233,-0.20214351350931065
1722549866.378371584,477459.0483207221,4428048.160751458,1626.686507144994,0.0011450346961505962,2.008515388942602e-06,0.9793546910369455,-0.20214617986852867
1722549866.428367872,477459.0483109591,4428048.160743726,1626.686498595466,0.0011446011932084266,1.643770509888353e-06,0.9793540706143511,-0.20214918811735805
1722549866.478359552,477459.0488525055,4428048.159183003,1626.6868789798896,0.0011309060257512428,3.659200679081937e-05,0.9793477697975753,-0.20217978510499363
1722549866.528347136,477459.0488427426,4428048.15917527,1626.6868704303615,0.0011304728323035438,3.622882206085821e-05,0.9793471434328017,-0.2021828216458041
1722549866.578338048,477459.0488329796,4428048.1591675375,1626.6868618808332,0.0011300396367536101,3.5865639849317854e-05,0.9793465170583047,-0.20218585818459994
1722549866.628332032,477459.04882321606,4428048.159159806,1626.6868533313059,0.0011296064391013044,3.550246015680139e-05,0.9793458906740808,-0.20218889472139498
1722549866.678328832,477459.04702052067,4428048.15982994,1626.686441534446,0.0011323299346072389,2.6899261144296754e-05,0.9793432657461608,-0.2022015948082344
1722549866.728327168,477459.0470107576,4428048.159822208,1626.686434413009,0.0011319833991285347,2.6537903949796598e-05,0.9793426454914109,-0.2022046009150341
1722549866.778325248,477459.0470009944,4428048.159814475,1626.686427291573,0.001131636861579032,2.6176548750031307e-05,0.9793420252271908,-0.20220760701987991
1722549866.828323840,477459.04699123127,4428048.159806742,1626.6864201701358,0.0011312903219588358,2.5815195545234447e-05,0.9793414049534993,-0.20221061312277638
1722549866.878321408,477459.0471579523,4428048.158624859,1626.687393927818,0.0011377514535721993,2.3484340971360122e-05,0.9793490750263141,-0.20217342608567193
1722549866.928316160,477459.0471478212,4428048.1586167505,1626.6873869158935,0.001137416988976543,2.3089707319657037e-05,0.9793484356607342,-0.20217652514159853
1722549866.978309120,477459.0471372338,4428048.15860856,1626.6873781718523,0.0011369735553075004,2.2697663672053288e-05,0.979347796665505,-0.2021796229652512
1722549867.028302848,477459.04712664656,4428048.158600371,1626.6873694278104,0.0011365301193233394,2.2305622655238425e-05,0.9793471576601357,-0.2021827207868174
1722549867.078316032,477459.0491137204,4428048.159730578,1626.6864172107337,0.0011246392572378334,9.473184413307262e-06,0.9793414321291947,-0.20221052003280562
1722549867.128336896,477459.0491031335,4428048.159722388,1626.6864084666906,0.0011241928723611067,9.080065180994467e-06,0.9793407916778601,-0.20221362432764037
1722549867.178348800,477459.0490925459,4428048.159714198,1626.686401106253,0.0011238320970165174,8.687640044843424e-06,0.979340151122115,-0.20221672860091294
1722549867.228377856,477459.04637168837,4428048.159695222,1626.6869694393147,0.0011124047602702213,3.953405323005716e-05,0.9793396536863445,-0.2022191971851803
1722549867.278393088,477459.0463611008,4428048.159687032,1626.6869620788773,0.001112046586318042,3.91416416903707e-05,0.9793390200157713,-0.20222226804897245
1722549867.328408832,477459.0463505129,4428048.159678842,1626.6869547184408,0.0011116884100680871,3.874923225741965e-05,0.9793383863352931,-0.20222533891073094
1722549867.378444032,477459.0476663698,4428048.159285998,1626.687523642408,0.0011246261508693562,3.2903332762628684e-05,0.9793453010867964,-0.202191778696869
1722549867.428461312,477459.04765539145,4428048.159277427,1626.6875163474415,0.0011242745222315778,3.247597151113352e-05,0.9793446497059505,-0.20219493575369074
1722549867.478486016,477459.0476442804,4428048.159268796,1626.6875074082811,0.0011238133977532366,3.205191451172356e-05,0.9793439906353287,-0.20219813061101974
1722549867.528508672,477459.0470952749,4428048.160797186,1626.6869880279326,0.001145750263104819,-1.5691095302707186e-05,0.9793386099259033,-0.20222406908803803
1722549867.578545664,477459.0470841645,4428048.160788556,1626.686979088771,0.001145288559239558,-1.611684287871793e-05,0.9793379572327889,-0.20222723253180197
1722549867.628567808,477459.0470730536,4428048.160779925,1626.6869701496105,0.001144826852806185,-1.6542587658022388e-05,0.9793373045290729,-0.20223039597337955
1722549867.678599424,477459.0489670944,4428048.158564576,1626.687673659267,0.0011140889815372081,4.965902691415697e-05,0.9793393593862739,-0.20222061095893484
1722549867.728625664,477459.0489559835,4428048.158555944,1626.687666159879,0.0011137144910225993,4.923428667029039e-05,0.9793386942582495,-0.20222383426432258
1722549867.778665728,477459.04894487275,4428048.158547314,1626.6876586604913,0.0011133399978969967,4.88095487381076e-05,0.9793380291193052,-0.20222705756745749
1722549867.828692224,477459.0464328642,4428048.158663843,1626.6873904349634,0.0011072234081632086,5.426747863775483e-05,0.9793340600549322,-0.20224631004714935
1722549867.878722816,477459.04642106174,4428048.158654795,1626.6873815997692,0.0011067835159591433,5.380648908852749e-05,0.9793334243601727,-0.2022493907681518
1722549867.928744192,477459.0464092594,4428048.158645746,1626.687374245492,0.0011064279071213228,5.3349599679498543e-05,0.9793327885637899,-0.20225247146815659
1722549867.978774528,477459.047386176,4428048.159708491,1626.686383013165,0.0011093909579253033,2.124985418326105e-05,0.9793336456031435,-0.2022483112161946
1722549868.028784384,477459.0473738924,4428048.159699357,1626.686374132678,0.0011089385868193766,2.0793843039320606e-05,0.9793330116452655,-0.20225138349252592
1722549868.078768384,477459.0473616086,4428048.159690224,1626.6863652521913,0.0011084862130401882,2.0337834556216196e-05,0.979332377677351,-0.2022544557667749
1722549868.128750848,477459.0473493245,4428048.159681091,1626.6863563717027,0.0011080338365874382,1.9881828734357382e-05,0.9793317436993968,-0.2022575280389552
1722549868.178733312,477459.04848601,4428048.159018332,1626.686847878582,0.0011064605587958434,4.2834844463516655e-05,0.9793257798179584,-0.2022864080806109
1722549868.228715520,477459.04847372597,4428048.159009199,1626.6868403764893,0.0011060925617832236,4.23812735158499e-05,0.979325140014427,-0.20228950763397316
1722549868.278698752,477459.04846144235,4428048.159000065,1626.686832874397,0.001105724562088253,4.1927704752828104e-05,0.979324500200753,-0.2022926071852494
1722549868.328684544,477459.04844915867,4428048.158990932,1626.686825372304,0.001105356559710847,4.1474138174009774e-05,0.979323860376939,-0.2022957067344276
1722549868.378672128,477459.0489312015,4428048.160672634,1626.6872531507677,0.0011215372717174466,3.0888379392857653e-06,0.9793232968634327,-0.2022983498824049
1722549868.428664064,477459.0489183004,4428048.160663093,1626.6872456434076,0.0011211776697197774,2.5945413441489816e-06,0.9793226759763474,-0.20230135756446951
1722549868.478663936,477459.0489050062,4428048.160653142,1626.6872363970992,0.0011207087262855115,2.1093034621677103e-06,0.9793219812800317,-0.20230472310169864
1722549868.528666624,477459.0488917116,4428048.16064319,1626.687227150794,0.0011202397797359135,1.6240686025214221e-06,0.9793212865717068,-0.20230808863645386
1722549868.578668800,477459.0464595627,4428048.159502053,1626.6865497492581,0.0010968094551478942,2.9402492435802866e-05,0.9793174542840194,-0.20232676510827727
1722549868.628670208,477459.0464462685,4428048.1594921,1626.6865405029514,0.0010963419097708273,2.8917449508289543e-05,0.9793167624371781,-0.20233011641315662
1722549868.678668800,477459.04643297393,4428048.1594821485,1626.6865326534535,0.0010959578522037458,2.843461170400905e-05,0.9793160704887605,-0.20233346769704752
1722549868.728671232,477459.0471263767,4428048.159633926,1626.6873793342925,0.0011143722650389313,1.493386903132308e-05,0.9793263060908303,-0.20228382078140605
1722549868.778675456,477459.0471130822,4428048.159623974,1626.6873714847943,0.0011139888696243049,1.4451513875682001e-05,0.979325612711757,-0.20228717978827446
1722549868.828677376,477459.0470997873,4428048.159614022,1626.687363635298,0.0011136054711185584,1.3969161186325658e-05,0.979324919320793,-0.2022905387926963
1722549868.878676480,477459.04653723066,4428048.158579588,1626.687691144326,0.0011225122967590743,5.356994102148831e-06,0.9793168859644804,-0.20232937701253112
1722549868.928678400,477459.0465232508,4428048.158569213,1626.6876833666113,0.0011221420357484103,4.837112426275394e-06,0.9793162103428998,-0.20233264920292787
1722549868.978682112,477459.0465087939,4428048.158558747,1626.687673868242,0.0011216640412048892,4.319880196268523e-06,0.9793155338741862,-0.20233592603350317
1722549869.028680448,477459.0489818182,4428048.159659495,1626.6863157999906,0.0011197274715450472,-3.6393936348207105e-07,0.9793198436482198,-0.20231507617348557
1722549869.078674944,477459.0489673608,4428048.159649028,1626.6863063016228,0.0011192449757398291,-8.826572996842652e-07,0.9793191641491679,-0.20231836797503147
1722549869.128668928,477459.04895290436,4428048.159638562,1626.686296803253,0.0011187624766759384,-1.4013721942388078e-06,0.9793184846385616,-0.2023216597742026
1722549869.178666752,477459.04893844767,4428048.159628096,1626.686288677322,0.0011183651726685492,-1.920190822724904e-06,0.9793178050230951,-0.20232495155170666
1722549869.228667648,477459.04806852434,4428048.157725684,1626.6865572994593,0.0011117598554245731,1.800855979995716e-05,0.9793133049494478,-0.20234676773970328
1722549869.278670592,477459.0480540667,4428048.157715218,1626.6865491735302,0.001111363968687965,1.749123739953569e-05,0.9793126196661954,-0.20235008654981912
1722549869.328670976,477459.04803960957,4428048.157704752,1626.6865410476,0.0011109680786745206,1.697391751520204e-05,0.9793119343712828,-0.2023534053575336
1722549869.378667520,477459.0480248273,4428048.157693829,1626.6865315139835,0.0011104938132744083,1.642067125658118e-05,0.9793112140863631,-0.2023568938745247
1722549869.428661504,477459.0470216171,4428048.1588366935,1626.687158912128,0.0011006599165368379,2.1382494156969284e-05,0.9793154997660576,-0.20233620538226474
1722549869.478650112,477459.0470063755,4428048.158825688,1626.687148905606,0.0011001535644410622,2.083278513090981e-05,0.9793147885401536,-0.20233965052525874
1722549869.528635904,477459.0469911337,4428048.158814684,1626.6871388990833,0.0010996472087303544,2.0283079445727332e-05,0.9793140773015845,-0.20234309566565176
1722549869.578623232,477459.0469758923,4428048.15880368,1626.6871288925597,0.0010991408494051514,1.9733377101425575e-05,0.9793133660503514,-0.2023465408034381
1722549869.628610816,477459.04658110876,4428048.158906988,1626.6870056178495,0.0011105871989758355,-6.043392934501652e-07,0.9793108909950244,-0.20235845762962212
1722549869.678598912,477459.04656586726,4428048.158895983,1626.6869970546468,0.0011101654895728482,-1.1543680103704625e-06,0.979310181310615,-0.20236189441844937
